file;mode;element;strategy;outcome;line
AC0812_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 9.387->9.500 (best_err=9501.000); Kandidaten=9.500->9501.000, 12.000->12009.000"
AC0812_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=32.500, cy=12.500, r=9.500, best_err=9501.000)
AC0812_L_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_L_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 23.000); Kandidaten=17.000->117.604, 23.000->103.219, 24.000->103.219, 31.000->103.219, 38.000->103.219, 45.000->103.219"
AC0812_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 9.387->9.500 (best_err=9501.000); Kandidaten=9.500->9501.000, 12.000->12009.000"
AC0812_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=32.500, cy=12.500, r=9.500, best_err=9501.000)
AC0812_L_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_L_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 23.000); Kandidaten=17.000->117.604, 23.000->103.219, 24.000->103.219, 31.000->103.219, 38.000->103.219, 45.000->103.219"
AC0812_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 9.387->9.500 (best_err=9501.000); Kandidaten=9.500->9501.000, 12.000->12009.000"
AC0812_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=32.500, cy=12.500, r=9.500, best_err=9501.000)
AC0812_L_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_L_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 23.000); Kandidaten=17.000->117.604, 23.000->103.219, 24.000->103.219, 31.000->103.219, 38.000->103.219, 45.000->103.219"
AC0812_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 9.387->9.500 (best_err=9501.000); Kandidaten=9.500->9501.000, 12.000->12009.000"
AC0812_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=32.500, cy=12.500, r=9.500, best_err=9501.000)
AC0812_L_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_L_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 23.000); Kandidaten=17.000->117.604, 23.000->103.219, 24.000->103.219, 31.000->103.219, 38.000->103.219, 45.000->103.219"
AC0812_L_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_L_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_L_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 9.387->9.500 (best_err=9501.000); Kandidaten=9.500->9501.000, 12.000->12009.000"
AC0812_L_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=32.500, cy=12.500, r=9.500, best_err=9501.000)
AC0812_L_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_L_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 23.000); Kandidaten=17.000->117.604, 23.000->103.219, 24.000->103.219, 31.000->103.219, 38.000->103.219, 45.000->103.219"
AC0812_L_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0812_L_element_validation.log;validation;arm;color_bracketing;fixed_rule;arm: Farb-Bracketing übersprungen (Farben gesperrt)
AC0812_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.665->8.000 (best_err=7435.000); Kandidaten=8.000->7435.000, 8.500->7853.000, 9.500->8547.000"
AC0812_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=25.000, cy=10.000, r=8.000, best_err=6320.000)
AC0812_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 84.861->161.667; Box-Check verworfen (w_ratio=1.062, h_ratio=0.286, area_ratio=0.304))"
AC0812_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->106.167, 17.000->84.861, 18.500->84.861, 24.000->84.861, 29.500->84.861, 35.000->84.861"
AC0812_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.201->8.000 (best_err=6443.000); Kandidaten=8.000->6443.000, 9.500->7887.000"
AC0812_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=25.000, cy=10.000, r=8.000, best_err=6320.000)
AC0812_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 84.861->161.667; Box-Check verworfen (w_ratio=1.062, h_ratio=0.286, area_ratio=0.304))"
AC0812_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->106.167, 17.000->84.861, 18.500->84.861, 24.000->84.861, 29.500->84.861, 35.000->84.861"
AC0812_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.201->8.000 (best_err=6443.000); Kandidaten=8.000->6443.000, 9.500->7887.000"
AC0812_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=25.000, cy=10.000, r=8.000, best_err=6320.000)
AC0812_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 84.861->161.667; Box-Check verworfen (w_ratio=1.062, h_ratio=0.286, area_ratio=0.304))"
AC0812_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->106.167, 17.000->84.861, 18.500->84.861, 24.000->84.861, 29.500->84.861, 35.000->84.861"
AC0812_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.201->8.000 (best_err=6443.000); Kandidaten=8.000->6443.000, 9.500->7887.000"
AC0812_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=25.000, cy=10.000, r=8.000, best_err=6320.000)
AC0812_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 84.861->161.667; Box-Check verworfen (w_ratio=1.062, h_ratio=0.286, area_ratio=0.304))"
AC0812_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->106.167, 17.000->84.861, 18.500->84.861, 24.000->84.861, 29.500->84.861, 35.000->84.861"
AC0812_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.201->8.000 (best_err=6443.000); Kandidaten=8.000->6443.000, 9.500->7887.000"
AC0812_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=25.000, cy=10.000, r=8.000, best_err=6320.000)
AC0812_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 84.861->161.667; Box-Check verworfen (w_ratio=1.062, h_ratio=0.286, area_ratio=0.304))"
AC0812_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->106.167, 17.000->84.861, 18.500->84.861, 24.000->84.861, 29.500->84.861, 35.000->84.861"
AC0812_M_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_M_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 8.201->8.000 (best_err=6443.000); Kandidaten=8.000->6443.000, 9.500->7887.000"
AC0812_M_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=25.000, cy=10.000, r=8.000, best_err=6320.000)
AC0812_M_element_validation.log;validation;arm;center_diagonal_update;failed;"arm: Mittelpunkt/Diagonale-Update verworfen (Fehler 84.861->161.667; Box-Check verworfen (w_ratio=1.062, h_ratio=0.286, area_ratio=0.304))"
AC0812_M_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_M_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 17.000); Kandidaten=13.000->106.167, 17.000->84.861, 18.500->84.861, 24.000->84.861, 29.500->84.861, 35.000->84.861"
AC0812_M_element_validation.log;validation;circle;color_bracketing;fixed_rule;circle: Farb-Bracketing übersprungen (Farben gesperrt)
AC0812_M_element_validation.log;validation;arm;color_bracketing;fixed_rule;arm: Farb-Bracketing übersprungen (Farben gesperrt)
AC0812_S_element_validation.log;validation;circle;center_diagonal_update;adjustable_step;circle: Parameter nach Mittelpunkt/Diagonale angepasst
AC0812_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_S_element_validation.log;validation;circle;radius_bracketing;success;"circle: Radius-Bracketing r 6.718->6.500 (best_err=2533.000); Kandidaten=6.000->4937.000, 6.500->2533.000, 7.000->2618.000"
AC0812_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=17.500, cy=7.500, r=6.500, best_err=2402.000)
AC0812_S_element_validation.log;validation;arm;width_bracketing;fixed_rule;arm: Breiten-Bracketing übersprungen (arm_stroke: current=1.000, Range=1.000..1.000)
AC0812_S_element_validation.log;validation;arm;length_bracketing;failed;"arm: Längen-Bracketing keine relevante Änderung (arm_len: 11.000); Kandidaten=8.500->75.375, 11.000->50.812, 12.500->50.812, 17.000->50.812, 21.000->50.812, 25.000->50.812"
AC0812_S_element_validation.log;validation;circle;width_bracketing;fixed_rule;circle: Breiten-Bracketing übersprungen (stroke_circle: current=1.000, Range=1.000..1.000)
AC0812_S_element_validation.log;validation;circle;radius_bracketing;failed;"circle: Radius-Bracketing keine relevante Änderung (r: 6.509, best_err=2402.000); Kandidaten=6.000->4806.000, 6.500->2402.000, 7.000->2487.000"
AC0812_S_element_validation.log;validation;circle;joint_multistart;failed;circle: Joint-Multistart keine relevante Änderung (cx=17.500, cy=7.500, r=6.509, best_err=2402.000)
